id,name
173781053,Bacon Launcher
173812248,Staff of Double Disasters
174418144,CJJ’s Guide to Making Money
174418144,CJJ’s Guide to Making Money   
174752186,The Sword of Shai
174752245,Silver Crossbow
174752400,Roman Catapult
174752553,Civil War Artillery
1748600996,The Unicorn Mace
17527921,Ghost Bag
17527923,Pumpkin Bucket
1760404984,Teapot Launcher
1760406591,Glorious Sword
176087466,Zebra Laser Gun
176087505,Tiger's Wrath Sword
176087556,Leopard Print Balloon
176087597,ROBLOX U Frisbee
176087640,ROBLOX U Free Stuff Launcher
176219131,ROBLOX U Foam Finger
178076749,EKoSS Sword and Shield
178076831,Redcliff Crossbow
178076989,Exploding Heart
178077177,Overseer's Steed
1789547756,Keytar Sword
179369752,Halloween Skateboard
179625551,Haunted Pizza
18017365,Crimson Katana of the Unsetting Sun
180298135,Morblox the Terrifying's Sword
181196009,Scary Gremlin
181355844,Dr. Gutpunch’s Glove
181356054,All Hallow's Sword
181550181,Axe of the Divine Flame
18210455,Four-In-A-Row
1829078563,Sun Slayer Sword
1829110586,Ferocious Mr. Fox
183355732,Deluxe Vine Staff
183355817,Speedy Shoes
183355892,Double Fire Laser Gun
183355969,Metal Fists
183441634,Mega Bloks ® Hot Wheels ™ Truck
183665171,Neon Throwing Stars
183665514,Axe of Blinding Justice
183665698,Orbital Violin Strike
183704866,Spook Launcher
183826384,Sword of the Lands
18409191,Spikey Stick of Civilized Negotiation
18426536,Apple Pie
18446258,Native Bear
18462637,Staff of the Winds
18474459,Paint Bucket
184757813,Divine Guardian's Sword
184757948,Misfortune's Guardian Blade
184760397,Steampunk Bow
18479357,Boomerang
18479966,Chakram
18481407,Bronze Khopesh
18481407,Bronze Kopesh
18482562,Ra'k Guitar
18482570,Scepter of Pharoahs
185422055,Inglaciator -6000
186868641,Snow and Arrow
186868758,Snowy Gravity Coil
186958653,Frozen Flail
187688069,Polar Bear Attack Claws
18776718,Golden Katana of the Unflinching Dawn
187840979,Penguin Horde  Attack
1886281601,Incredibles 2 Badge
188643628,Killer Whale Launcher
188644205,Rapid Fire Snowflakes Shuriken
188853857,Arctic Fox Tail
189756588,Christmas Tree Sword
189910262,Robloxsai Bike
189910707,Snowplow
189910805,Snow Storm Cloud
190094270,Ridable Raptor
190094313,Rocket Powered Skis
190111117,Shards in the Code: Season One - Episode 1
1903663829,Ultimate Summer Soaker
190880295,2015 Fireworks
19111869,Hanukiah
19111883,Wooden Dreidel
19111894,Wood Cabin Snowglobe
191261808,Dark Pegasus
192456288,Black Tie Affair Gun
192537346,Penguin Shooter
1929592959,Treacherous Throwing Knives
19328185,Snowball
193771176,Rockin' Pink Guitar
193772607,Korblox Hunter's Bow
19395497,Fruitcake
19703034,Bag O Christmas Tree Seeds
19703041,Christmas Tree Lights
19703476,Yellow Snowball
19704064,Ice Staff
1981813154,Sword of Starlight
1990272438,Wyldfang the Brave Companion
1990279115,Great White Mount
20064349,2010 Fireworks
2008153361,RDC Winner 2018 - Gold
2008153855,RDC First Runner Up 2018 - Silver
2008155070,RDC Participation Award 2018
2010630652,Virtual Book - Bad Guys
2014853976,4th of July Fireworks 2018
201756469,Smashing Guitar
20373160,Cowbell
204095612,Bejeweled Sword of Great Fury
204095670,Epic Flail
204095724,Monster Fierce Basher
204485737,Golden Bow and Arrow
2045764727,Robo Blaster
2045767145,Robotic Horse Mount
206136361,Prehistoric Piercing Blade
206136532,Giant Dinosaur Feet
20642023,Quick Potion
206798405,Laser Lava Launcher
206799274,Emerald Hyperbike
20721924,Spartan Sword
208659586,Brilliant Throwing Knives
208659734,Super Spy Laser Blaster
21001552,Insert Tool
2103274863,8-Bit Sword and Shield
2103276507,8-Bit Restoration Fairy
211944997,Donut Delivery Moped
212296400,Magician's Cloak
212296936,Red Hyperlaser Gun
21294489,Jade Katana of the Darkest Forest
21351465,Maraca
2136389582,Makeshift Bow
2136391608,The Seventh Snake Spell
2136411578,26th Century Weapon
2136443074,Cy the Cyborg - Gun
21392199,Chocolate Milk
21392417,Tambourine
21416138,Spec Gamma Biograft Energy Sword
21439965,Foam Finger
21439991,A Very Special Monster
21440056,Protest Sign: Pro Fake Mustache
21440120,Protest Sign: Save the Zombies
21445765,Crowbar
215355157,Rainbow Disco Hyperbike
215392741,Merely's Green Sparkle Time Hoverboard
215448210,Mystical Griffin
2163551089,Bluesteel Crossbow
21754543,Bamboo Katana
21802000,Sword of Nefertiti
218631022,Laser Throwing Stars
218631128,Green Laser Scythe
218634097,Hover Roped
2190016098,Above Top Secret Jetpack
2190019650,Spy All Terrain Vehicle
220288951,Attack Snake Staff
220288991,Fake Egg Spawner
221173959,Red Panda
221181437,Red Sparkle Time Claymore
22152171,Ceramic Potion
22152195,Heartbreak
22152234,Clawknife
2221406451,Momo Companion
2221409781,Q-Bot Companion
2222652960,Ornate Katana
2226815033,Wand of Flurry
223439643,Overseer Sword & Shield
223785065,Korblox Ice Claws
223785350,EKoSS Bow and Arrow
225921000,Rainbow Magic Carpet
22596452,Pepperoni Pizza
2261167878,Overseer Mage Staff
226205948,Golden Sword of Spring Growth
226206253,Flower Feet
226206639,Spring-loaded Jumping Stilts
2274759555,Dollar Sign Skateboard
22787189,Crimson Double Threat
22787248,Watermelon
22788102,Math Homework
22788134,Elven Blade of Glory
22788972,Smore
228588531,Staff of Eggstra Large Eggs
228588651,Eggstermination Slingshot
228589017,Boss Bunny Bow and Arrow
2290921705,Harvest Wizard's Staff
2291005315,Rogue Bottington Steampunk Zapper
22920072,Rebel Incinitron 6530
22960388,Chimp Friend
22960435,Protest Sign: Noobs
22971409,Nuclear Winter Icicle Gun
230516405,Rainbow Basket of Solitary Omega
230729032,Opened Chosen Basket of the Overseer
230758501,Opened Korblox Basket of the Frozen Dark
2316759705,Microscope Launcher
2316760298,Staff of Healing
23306097,Ocean Samurai
233519998,Bunny Ninja Master Sai
233520157,Grey Bunny Accoutrement
233520257,Joyful Periastron Epsilon
233520425,iLift Two
233633874,Worldwide Stunna
233660801,Merely's Hover Surfboard
2350119937,Blue Rolling Hoverboard
2350122208,Cobalt Interplanetary Light Sword
23532796,Lava XD
236401511,Flock of Attack Seagulls
236403380,Earth Summoning Horn
236403905,Sinister Korblox Wings
236438668,Crossbow of the Sea
236441643,Earth Protection Orb
236442380,Gear Recycler
236443047,Regular Carpet
2385189785,Pencil Sword
2385192846,Throwing Lunchbox
24015579,Pot Of Gold
2409286506,Bat-tle Axe
2409287383,Giant Bat Mount
2413687523,Dread Elder Warlock's Wand
241542047,Golden Staff of Bling Squared
24294400,The Unstoppable
243007180,HEX Spitter
24346755,Frying Pan
2436000243,Newt’s Magical Case
243777016,Flaming Staff of the Nefarious Red Wizard
243778818,Fallen Artemis Sword & Shield
243788010,Bombo's Survival Raig Table
243788599,Hedgehog Horde
243790334,Golden Steampunk Gloves
243791145,Bluesteel Katana
243791329,Double Sword Punch
243890860,Captain Cyborg Flintlock
24396804,CocoWHAAA?
244081145,DarkAge Naginata
244082303,Homemade Sword and Shield
24440014,Springtime Cutlass Of Infinite Virtue
2445084910,Ghostly Possessed Sword of Terror
2445089071,Zombie Hunter Motorcycle
2463674178,Baby Nessie Mount
2463675080,Bigfoot Feet Slippers
2463683230,Spooky Spectral Attack Lollipop
24659699,Magic Dragon
24686580,Double Cheezburger
24713330,Cerulean Vengeance
24791472,Chocolate Bunny
248285248,Homemade Motorcycle
248287898,Club Boates Disco Ball
24903441,Egg Magnet
24903474,Egg Compass
250533235,Velociroblox
250534394,BLOXikin Horde
2506347092,Skeleton Foam Finger
2506365260,Skeletal Scythe
25158998,ROBLOX Frisbee
25162389,Classic Bucket
252564167,Gamer’s Guide Controller
2535102249,Sword of the Raven's Feather
2535102910,R0b0-Penguin
253519495,Ultimate Drive Speedster
2535472650,The Great Sword Justice
2544539559,Inugami: Ninja Warrior
254608905,Bladed Ninja Claw
2548992615,Sea Dragon
25545089,Ocherous Katana of the Setting Sun
255800146,Ninja Whip
255800577,Bombastic Katana
255800783,Golden Shuriken
2568113462,Dragonheart Bow
2568114215,Blinged Gold Motorcycle
2568200796,Turkey Mount
2569022418,Twin Space Pistols
257342981,Tiny Pony Stampede
257343434,Crocopal
257343597,Neon Octopus Cannon
25741198,Hot Potato
257810065,Attack Doge
257813288,Neon Mystery Cape
257838919,Heather’s Boots
25923196,Earth Day 2010 Seeds
25974222,Beach Ball
26013203,Freeze Ray
26014536,Red Rebels Paintball Gun
26017478,Blue Bloxxers Paintball Gun
2605965785,Ice Blue Rolling Hoverboard
2605966484,Breath of Ice
261439002,Winters Greatsword
261762082,Hiccup the Dragon Rider
261826406,Cro-Minion Club
261826683,Minions YTO Special
261827192,Neon Rainbow Phoenix
2620420065,Snow Wolf Companion
2620441860,2019 Spinning Noisemaker
2620451289,Deluxe Luxury Magic Sled
2620452349,Jingle Bell Launcher
2620470482,2019 Fireworks
2620521684,Fireball Spell
2620523077,Inflatable Saxophone
2620523875,Moose Mount
2620524562,Nightmare Guitar
262406180,Magnificent Lion 
26417031,Magical Rainbow Pony
26421972,Zombie Staff
264289990,Green All Terrain Vehicle
2646379006,Yeti Hunter Spear
264989911,Independence Day Fireworks 2015
264990158,Gold Eagle Sword
264990548,USA Sparkler 2015
26673760,Mariachi Guitar
26777410,Pwny
268533320,Meerkat Horde
268533852,Magical Unicorn
26945832,Ruler
270562881,Panda’s Cellphone
271017031,Sushi Scooter
271017537,Squid Launcher
271017937,Radiant Seahorse
271017937,Radiant Seahorse 
27133214,Binoculray
27171403,Battle Axe
27245855,Green Gremlins Paintball Gun
27312415,Red Foam Finger
273969902,Artichoke Morning Star
273970482,Hot Pepper Launcher
27494652,Green Balloon
277954704,RC Tiny Tank
277955084,Mind Controlled Lasers
277955605,Throwing Knife Pen
278009025,Interplanetary Fighter Sword
27848921,Dance Potion
27854500,Dance Potion
27858062,Dance Potion
27860496,Nova Wand
2803762878,Aztec Warrior Macuahuitl
2804667002,Year of the Boar Lantern
280661926,Mystical Staff of Cyan Lightning Magic
280662667,Gigantic Crossbow
28275809,Scythe
28277486,Black Hole Bomb
2830533679,Neon Tiger Mount
283754518,Rock Thunder
283755431,Dueling Piano
283756680,Ultraviolet Blaster
284135286,Robloxian Clone
2845969550,Badimo Arm Cannon
2845988123,Pirate Mop
2846003729,Green Flashlight
2846107063,SirMing's Diamond Bling
28492363,RobloTim's Chavez Burrito
286526176,Adurite Katana
286527185,Merely's Bluesteel Hoverboard
286527303,Midnight Motor Madness Scooter
28664212,Soccer Ball
28671909,Yellow Card
28672001,Goala Cola
287424278,Orinthian Electroslasher
287424705,Overseer Crossbow
287426148,Omega Rainbow Sword
2906732820,Community Pizza Launcher 
2907611562,Fanciful Leprechaun Walking Cane
29099749,Transmorph Ray Gun
29100449,Banana Peel
29100543,Water Balloon
292046825,Magical Unicorn Horseshoe
292969139,From the Vault: Alpaca Plushie
292969458,From the Vault: Alligator Plushie
292969932,From the Vault: Kawaii Cat
292969932,From the Vault: Kawaii Cat 
292970740,From the Vault: Dozens of Dinosaurs
29345958,Vuvuzela
2936947382,Gear of Mystery
29532089,Keith's Vengeance Launcher
29532138,Bloxxy Radar
295460073,Plunger Launcher
295460702,Super Slash Cat Claws
295461517,Viridian Katana
298085284,Personal Rocketship
298087401,Fusion Gatling Blaster
29939404,Hot Dog
29939404,Hot Dog 
300410436,Deluxe Mechatronic Spider
302030998,Vampire Hunter's Crossbow
302063713,Dark Skeleton Scythe
302280931,Spider Morning Star
302281291,Tarantula Pet
30392263,Decoy Deploy
30393548,Grapple Hook
304719869,10/9 - Zombie Escape Scooter
304720206,Zombie Penguin Attack Horde
304720496,Zombie Crossbow
304721834,Zombie Protest Sign
306163602,Overseer Spider Mount
30649735,Magnificent Magenta Paintball Gun
306971294, Bat Scythe
306971294,Bat Scythe
306971659,Skeleton Slashers
30847733,Vine Staff
30847746,Trident
30847779,Magic Ninja
3130875522,Godzilla Companion
31314849,Barrel O' Monkeys
31314931,Epicsauce
31314966,US Military Top Secret Experimental Jetpack
313547087,Flying Vacuum
313547345,Halloween Throwing Stars
31532496,Whoopee Cushion
315565799,Electrowarrior Boomerang
315573586,Halloween Bow and Arrow
315617026,Dual Monster Axes
317592936,Pirate Throwing Axes
317593132,Big Stick
31839203,Formula R Remote Control Car
31839260,8-Bit Throwing Barrel
31839337,Torch
31839411,Fire Extinguisher
319656339,Cuddly Cat
319656563,Dual Axe Monsters
321345839,Neon Nate: The Horse Lord
321582427,Lightning Horn of the Heavens
323192649,Tone's Water Polo Ball
32353654,Moonwalk Dance Potion
32355966,Winsome Wizard Wand
325758098,Bigfoot Boarder's Board
327365543,Rocket Sled
32858586,Frostbrand
32858741,Staff of Crimson Chaos Fire
329021959,Theodore
330296114,Christmas Tree Launcher
330296266,Flying Reindeer
332747874,Polar Mount
332748371,Festive Dueling Piano
33382537,Slingshot
33382711,Staff of Gloomy Grip
33383241,Remote Mine
334177905,Blobby
335085355,Overseer Smashing Hammer
335086410,Dual Spec Gamma Biograft Energy Sword
335086410,Dual Spec Gamma Biograft Energy Sword 
335132838,Navy Convertible
336370943,Laser Gun of Tomorrow
336371164,Retro Shrink Ray
33683368,Bugle
33732371,"Gork, Your Caveman Shoulder Friend"
33866728,Drum Kit
33866846,Gravitational Radiation Hammer v0.01
33867016,Hand Cannon
33867401,The Adventures of Noob Boy: Part 1
341108783,DarkAge Kunai
341109697,DarkAge Shuriken
342869414,BLOXY 2015
343586214,Rainbow Laser Blaster
343587237,Personal Fighter Jets
34398653,ROBLOX Grab Bag
34398938,Birthday Pinata
34399318,Cupcake Launcher
34399428,Confetti Cannon
3459922232,8-Bit Wizarding Staff
346685995,Alpaca Mount
346687267,Green Elf Bow
346687565,Blue Speedster
34870758,Wormhole Tunneler
34898883,Positronic Platform Producer
34901961,Gravity Gun
35200756,BuildColorTest
35293856,Atomizer
35366155,Hypnocannon
356212121,Steampunk Attack Birds
356213216,Gearworks Sword
356213494,Steampunk Bow and Arrow
35682284,Scepter of Divine Indignation
35683911,Wall Walker
35684857,Fortune Cookie
357837444,Initiate of Glorious Flight Magic Staff
359178822,Orinthian Winged Jet Pack
359179120,Midnight Motorcycle
359179463,Year of the Monkey Lantern
359244394,Guitar of Rock Excellence
36017373,BuildCloneTest
361950297,8-Bit Sword
361950795,Golden Roped
36334760,BuildGroupDragger
36431591,BuildInsert
365642085,Frozen Blue Ice Crossbow
365674685,Sword of the Epicblueness
36784258,Zombie Friend Fred
37347081,Acursed Mummy Hand of Head Shot
37347098,Witch Wand
37347141,Jumpin' Jack's Trick And Treat Bag
375829909,01010010 Enforcer Sword 
375832969,Hiro the Hero Dual Swords
37816777,Ghostwalker
37821996,Riddling Skull Sword
3798370428,Ren the Red Fox Ranger Bow
380204314,Lucky Throwing Axes
380210977,Leprachaun Potion
380210977,Leprechaun Potion
38326803,Tribal Spear
38327125,Wizard Orb
383609201,Champion Egg Beater Sword
385780758,Brown Bunny Accoutrement
387285940,Bunny Moto
39258329,ROBAR eXtreme Chocolate Crunch
395205954,Korblox Ice Dragon
398122908,Robloxian Battle Shield
398675172,Red Rolling Hoverboard
401277404,Trophy of Participation 2016
402304782,Crimsonwrath: The Red Wrath
402305186,Nonmagic Carpet
40493542,Sword of the Autumnal Winds
40493590,Cherry Pie
40493658,Blueberry Pie
40504724,Turkey Cannon
405996670,Deep Sea Explorer Octopus
409745306,Sword of the Epicredness
413200176,Unlucky Launcher
41457484,Latke
