id,name
152173291,Opened Violet  Basket of Equal Cosmic Time
16726030,Cheezburger
106701564,Wizards of the Astral Isles: Rat Plague Summoner
257343434,Crocopal
66426498,Kami Potion
109583846,Fairy Axe
38327125,Wizard Orb
190111117,Shards in the Code: Season One - Episode 1
62803186,Trollin' Pumpkin
3130875522,Godzilla Companion
1076255449,Hulk Hands
114687251,Angry Attack Squirrel
127506364,Knights of Redcliff: Deluxe Sword and Shield Set
454733927,MonStar
2544539559,Inugami: Ninja Warrior
39258329,ROBAR eXtreme Chocolate Crunch
30847779,Magic Ninja
1320966419,Dragon Warrior Spear
19111883,Wooden Dreidel
93709266,Polar Bear Cub
122278276,iLift
105351545,Dragon's Blaze Sword
66416616,Zeus's Lightning Bolt Staff
119101539,Regeneration Coil
18481407,Bronze Kopesh
880448457,Beast Scythe
243788010,Bombo's Survival Raig Table
1380788230,Steampunk Slasher
1609498185,Red Laser Scythe
698862470,Big Bug Net
2620420065,Snow Wolf Companion
549915884,Disguise-to-Go Watch
365674685,Sword of the Epicblueness
424700938,BFG Gobblefunk Dictionary
903197575,Overseer Mace
56561570,Confusion's Cauldron
790968060,Wheel of the Black Pearl
718259118,Speedy Cleats
602146440,Pizza Sword
23306097,Ocean Samurai
2845988123,Pirate Mop
25545089,Ocherous Katana of the Setting Sun
183355969,Metal Fists
96092647,Korblox Skeleton Wraith
18474459,Paint Bucket
17527921,Ghost Bag
11450664,Slateskin Potion
188644205,Rapid Fire Snowflakes Shuriken
90220371,Dart Trap
69567827,Zephanon Phaser and Shield
114687236,Double Damage Frog
97885572,Emergency Rations
28275809,Scythe
147937415,Mardi Gras Necklace Shooter
330296114,Christmas Tree Launcher
225921000,Rainbow Magic Carpet
2620441860,2019 Spinning Noisemaker
4771622762,Eggveloper Cannon 9002
103234296,Redrune Raider
65969758,Native Bow and Arrow
150363993,Spring Sunshine
2221409781,Q-Bot Companion
67998086,Rising Sun Katana
223439643,Overseer Sword & Shield
42845896,Frost Potion
33382537,Slingshot
1183007014,BB-8
64735604,Zombie Slayer
146047188,Presidential Vampire Slaying Ax
77443436,Swordbreaker
53130850,Brighteyes's Sparkling Shillelagh 
25158998,ROBLOX Frisbee
1215515248,Frozen Throwing Knives
48596336,Subspace Debonair Disguise
515688568,Pumpkin Launcher
21439965,Foam Finger
71597072,Creepy Zombie Monkey
2620524562,Nightmare Guitar
48159731,Spring Sword of Growth
1886281601,Incredibles 2 Badge
343586214,Rainbow Laser Blaster
51757162,Korblox: Berserker's Claymore
47262951,Bo Staff
2568114215,Blinged Gold Motorcycle
48159648,Pirate Lieutenant's Cutlass
162857422,The Big One!
215392741,Merely's Green Sparkle Time Hoverboard
15397778,First Aid Kit
73089229,RecentParts
22152234,Clawknife
80576952,Time Bomb
146047220,Quill of the President
118281609,Squid Ink Bomb
106064469,Year of the Snake Lantern
47871597,Attrition Blade
11563251,Fuse Bomb
87361662,Ice Breaker
1046322934,Megagavel
52627419,Basketball
11419319,Healing Potion
1241585055,Elf Launcher
15470359,Elegant Blade
431045523,Captain Party Pirate's Attack Parrot
79446473,Rail Runner 5000
936703828,Lance’s Energy Blaster
121946387,Bombo's Survival Knife
2463675080,Bigfoot Feet Slippers
1760404984,Teapot Launcher
1191128759,Ram Mount
280661926,Mystical Staff of Cyan Lightning Magic
2830533679,Neon Tiger Mount
88885481,Military Dress Sword
10758456,Bluesteel Claw
107458483,"Pompous, the Cloud"
292970740,From the Vault: Dozens of Dinosaurs
68603151,All-Seeing Sentry
157205831,Steampunk Jetpack
55301897,Baseball Bat
102705430,Incinerator 6000
26017478,Blue Bloxxers Paintball Gun
236401511,Flock of Attack Seagulls
563288952,Rocket Boots
208659734,Super Spy Laser Blaster
153939226,Wild Bunny Horde Attack
149222558,Five Kingdoms: Sky Raiders
78005082,Sci-Fi MedVac 4300
184757813,Divine Guardian's Sword
62803165,Trick or Treat Bag 2011
335086410,Dual Spec Gamma Biograft Energy Sword 
385780758,Brown Bunny Accoutrement
13206856,Jungle Guitar
74385386,Razevenge
170896571,Red Hyperbike
738924664,Carrot Slingshot
11999247,Subspace Tripmine
2316760298,Staff of Healing
42845853,Super Freeze Ray 2011
73232786,Flaming Dragon Slayer Bo Staff
13478015,Skele-tar
57229313,Bug Juice
292969932,From the Vault: Kawaii Cat 
101078524,The Overseer's Bow
64372667,Skull Gladius - a CVS exclusive item
36334760,BuildGroupDragger
158069071,Rainbow Katana
117498775,Beehive
73089239,ConfigTool
261439002,Winters Greatsword
114690870,Dual Plungers
150366274,Dual Gravity Coil
535104095,Neon Ninja's Katana
125013799,Battle Slingshot
244081145,DarkAge Naginata
51757126,Korblox: Spiked Arm Bracer
75550928,Garbage Can Shield and Wooden Sword Set
24903474,Egg Compass
999864256,Scrooge McDuck’s Giant Ruby 
190880295,2015 Fireworks
2103274863,8-Bit Sword and Shield
29100449,Banana Peel
78367424,Tiger Friend
59190534,Statue Staff of Stony Justice
928806888,Red Fidget Spinner
103358098,Tom's Beans
226206253,Flower Feet
511930668,Zoom Broom 5000
1469849512,Red Carpet Hoverboard
228588531,Staff of Eggstra Large Eggs
152660258,Opened Hazardous Basket of Major Oversight
129471151,ROBLOX Invisicar 
113299590,Orbital Piano Strike
743692189,Skybound Gunblade
51757158,Korblox: Tripmine
380204314,Lucky Throwing Axes
236441643,Earth Protection Orb
754869699,Deluxe Pirate Hook
91445347,September Promo Health Core
34398653,ROBLOX Grab Bag
68848741,Spectral Sword of Illusions
45941451,Danceblaster 7000
95484098,Werewolf Claws
24791472,Chocolate Bunny
361950297,8-Bit Sword
221181437,Red Sparkle Time Claymore
569676258,Candy Cane Bow
11999279,XLS Mark II Pulse Laser Pistol
36017373,BuildCloneTest
55917420,Knights of the Splintered Skies: Hydrian Elixir
93136674,Uppercut Sword
268533852,Magical Unicorn
163355764,Rotten Rocky's Guitar
2620451289,Deluxe Luxury Magic Sled
430066424,Bunch of Balloons
507797529,8-Bit Skateboard 
32353654,Moonwalk Dance Potion
183355732,Deluxe Vine Staff
304719869,10/9 - Zombie Escape Scooter
123134886,BLOXY 2013
32858586,Frostbrand
71597060,Captain Steelshanks Recruiting Staff
81330766,Time Watch
56561579,Dark Spellbook of the Forgotten
255800783,Golden Shuriken
2409286506,Bat-tle Axe
128162713,Emerald Knights of the Seventh Sanctum Staff
228589017,Boss Bunny Bow and Arrow
1645056094,Bad Seed
40493658,Blueberry Pie
257810065,Attack Doge
116693715,Memorial Day Fireworks
53623295,Njay's Web Blaster 
21392199,Chocolate Milk
46132907,Checkerboard Sword
835779898,Rockin' Feline Guitar
163348987,Cymbals
74972442,Leprechaun Friend
64869906,Captain McGee's Throwin' Axe: A CVS Exclusive Item
20373160,Cowbell
1402445648,Giant Ice Bow
49491781,Staff of Celestial Light
306971659,Skeleton Slashers
155662051,Ghost Ship
253519495,Ultimate Drive Speedster
26014536,Red Rebels Paintball Gun
192456288,Black Tie Affair Gun
1829078563,Sun Slayer Sword
261762082,Hiccup the Dragon Rider
380210977,Leprachaun Potion
106701702,Wizards of the Astral Isles: Limb Stretching Spell
273970482,Hot Pepper Launcher
62350883,Sword of Ancalagon 
173781053,Bacon Launcher
2136389582,Makeshift Bow
16433862,Bat Sword
116040770,Flashlight
243788599,Hedgehog Horde
621090617,Robot Rock Guitar
346687267,Green Elf Bow
226205948,Golden Sword of Spring Growth
21439991,A Very Special Monster
92628079,Orinthian Sword and Shield
430065768,Deluxe Dance Ray
13745494,Turkey Leg
11999235,Spec Alpha Biograft Energy Sword
230729032,Opened Chosen Basket of the Overseer
41457719,Chocolate Gelt
183441634,Mega Bloks ® Hot Wheels ™ Truck
869123788,8-Bit Frog Friend
18479966,Chakram
298087401,Fusion Gatling Blaster
2568200796,Turkey Mount
21440120,Protest Sign: Save the Zombies
33732371,"Gork, Your Caveman Shoulder Friend"
375832969,Hiro the Hero Dual Swords
174752186,The Sword of Shai
29099749,Transmorph Ray Gun
49929746,Knights of Redcliff: Morning Star
101106419,Farmer's Revenge
489196923,Xanwood Katana
61916132,ROBLOXIAN Healing Orb
2045764727,Robo Blaster
178077177,Overseer's Steed
94233391,Ghost Dragon
383609201,Champion Egg Beater Sword
75906930,Lobster
70032387,Catapult
94794774,"Crescendo, The Soul Stealer"
88146505,Call Me Cellphone
12187431,Sand Tempest Scimitar
472607336,Turtle Backpack
1929592959,Treacherous Throwing Knives
264990548,USA Sparkler 2015
257838919,Heather’s Boots
183704866,Spook Launcher
1258015943,2018 Noisemaker
420160506,Deadly Laser Vision Polar Bear Mount
343587237,Personal Fighter Jets
743691009,Blue LAZER Sword
25162389,Classic Bucket
17527923,Pumpkin Bucket
47597835,Ninja Blink Potion
190094313,Rocket Powered Skis
261826406,Cro-Minion Club
124128001,stickmasterluke's Stick of Power
88885524,Stun Grenade
121385193,Rubber Chicken Launcher
405996670,Deep Sea Explorer Octopus
292046825,Magical Unicorn Horseshoe
21351465,Maraca
50938746,Fermion Blade
880433057,Roblox Surfboard
96669697,Giant Blade
49491716,Princess Mischief's Wand
57902859,Ice Cream
37347098,Witch Wand
22788134,Elven Blade of Glory
22788972,Smore
1215506016,Frozen Halberd
65979823,Magical Turkey Wand
111876831,April Showers
19111869,Hanukiah
19703034,Bag O Christmas Tree Seeds
2605966484,Breath of Ice
74385399,Remote Explosive Detonator
172246669,Paintball Pro
123234510,Instant Campfire
59190543,Azurewrath's Return
164174293,Protest Sign: Explode the Fireworks
221173959,Red Panda
2350122208,Cobalt Interplanetary Light Sword
116040807,ROBLOX World Tour Lightning Guitar
120749528,Chiefjustus Gavel
413200176,Unlucky Launcher
313547087,Flying Vacuum
2463674178,Baby Nessie Mount
116055112,Ogre Friend
2221406451,Momo Companion
445151478,4th of July 2016 Fireworks
1132884456,Chopper Broom
313547345,Halloween Throwing Stars
450565762,Attack Raccoon
33866846,Gravitational Radiation Hammer v0.01
98219158,Luckymaxer's ROBLOX Tablet
271017537,Squid Launcher
101734094,Korblox Flying Oblivion Horn
53623248,Builderman's Hammer of Shimmering Light
332747874,Polar Mount
1466353882,"Lex, the Elf Warrior's Sword"
143606363,Hot Chocolate Launcher
143517948,Mr. Peabody & Sherman's WABAC Machine
1402446243,Golden Dreams Convertible
33382711,Staff of Gloomy Grip
10910681,Pirate Cutlass
858740936,Robo Arm Cannon
1060282245,Forest Bow and Arrow
356212121,Steampunk Attack Birds
416846710,Epic Golden Sword and Shield
498752764,Flying Carpet of Books
283756680,Ultraviolet Blaster
445127715,.
61916137,Chameleon Potion
168142394,Dual Bacon Daggers
31532496,Whoopee Cushion
49491736,Dracovin Spell Book
206136361,Prehistoric Piercing Blade
90242059,Adventure Island 
1492225511,Throwing Bolts
19703041,Christmas Tree Lights
2291005315,Rogue Bottington Steampunk Zapper
108899214,Nerf Shoes
37816777,Ghostwalker
1149193097,Valentine’s Throwing Stars
85879435,EMP Shockmine
12187319,Sword of the Highlander
176087505,Tiger's Wrath Sword
10472779,Bloxy Cola
22788102,Math Homework
542755101,8-Bit Blaster
88885506,Military Spy Satellite
99797381,Sword of Fiery Justice
329021959,Theodore
164207842,Pool Noodle
262406180,Magnificent Lion 
108149201,Dark Falchion
81847365,Potato Cannon
283755431,Dueling Piano
83704154,Colossal Blade
125013849,Taxi
124126871,Newtrat's Tuskinator
21440056,Protest Sign: Pro Fake Mustache
71597027,The Sea's Revenge
32355966,Winsome Wizard Wand
169602103,Seranok's Rocket Jumper
295460702,Super Slash Cat Claws
96501454,Lightning Bolt Sword- A Gamestop Exclusive
579868200,Dog Man Unleashed Virtual Book
78730532,Body Swap Potion
1981813154,Sword of Starlight
66426103,Gamaboi 
88143074,Poison Picnic
11373617,Staff of the Woodlands
20721924,Spartan Sword
218631128,Green Laser Scythe
13838639,Atomic Disintegrator 3100
327365543,Rocket Sled
846792499,Blue Laser Scythe
159199218,Laser-saw
1363020083,Black Panther - Claws
1469987740,The 5th Annual Bloxy Award
67798397,Annoying Elf: Finsurf
27854500,Dance Potion
45513203,Star Hammer
11115851,Shadowy Ninja Star of the Silent House
34901961,Gravity Gun
163355404,8-Bit Phoenix
150366351,Spring Launcher
610133129,Fire Breathing Friend
91360081,Psychokinesis Glove
164369961,Magic Beach Towel 
35293856,Atomizer
69209924,R80 Launcher - A Walmart Exclusive!
302063713,Dark Skeleton Scythe
1180417820,Neon Laser Launcher
1258015236,2018 Fireworks
88885497,S-79 Speed Stunter
47262108,Kunai
60678464,Metal Guitar of Awesomeness
1990279115,Great White Mount
110704033,Badblox Hatchling - Hatched Egg of Duty
1748600996,The Unicorn Mace
161220552,Bundle of Fireworks
139578207,Tri-Laser 333
121385262,Zombie Dog
292969139,From the Vault: Alpaca Plushie
80576928,Tee Shirt Cannon
409745306,Sword of the Epicredness
1536053426,Hard Boiled Roadster
1060280135,Evil Knight Sword
71037028,Flying Magic Carpet
1304344132,Ninja Battle Hog Mount
116040789,Mechatronic Spider
835780770,Winterfang: The Fateful
190094270,Ridable Raptor
2936947382,Gear of Mystery
27312415,Red Foam Finger
170896941,Foul Poison Fowl
163348758,Victrola
315617026,Dual Monster Axes
22152171,Ceramic Potion
270562881,Panda’s Cellphone
163348575,Classic Plane
80576967,Spray Paint
553937189,Pizza Kunai
92142841,Artemis Bow
53130867,JediTkacheff's DeathStar
2463683230,Spooky Spectral Attack Lollipop
61459592,Ne'Kotikoz Incarnate
184757948,Misfortune's Guardian Blade
233520257,Joyful Periastron Epsilon
183826384,Sword of the Lands
46360920,Mackerel
3798370428,Ren the Red Fox Ranger Bow
163353363,Breakfast Gun
154727343,Lightning Wand
527383094,Sir Scaresalot
139586244,Cloud 9 Snowboard
445136641,.
87361508,Chimera
57229357,Paper Sword
170897263,Mad Murderer Knife
24346755,Frying Pan
172248941,Penguin Power Pet
398675172,Red Rolling Hoverboard
163352376,Personal UFO
19395497,Fruitcake
728207067,Bouquet of Pain Throwing Stars
1191149773,Falcon-Pack 9000
56561593,Potion of the Fiery Fists
31839411,Fire Extinguisher
162857391,Endless Summer Fireworks
91294485,Hungry Lion Friend
302280931,Spider Morning Star
16201421,Reset Tool
99797403,Make It Rain
18426536,Apple Pie
101106464,Battle Bottle
298085284,Personal Rocketship
85879456,Retribution Ray
431038614,Sword of Glowing Hope
790967234,Ship in a Bottle
65969749,Deluxe Pumpkin Pie
96493688,Autumn Shuriken - A Target Exclusive
1033137155,Deluxe Green Roped
1708355542,Racing Tractor
223785350,EKoSS Bow and Arrow
439307591,Fruity Pebbles Power Up
48847374,Positronic Arm Cannon
401277404,Trophy of Participation 2016
18462637,Staff of the Winds
80597060,Fake Chartreuse Periastron Gamma 
46360870,Ice Axe
93722515,Halloween Transmuter
16987194,Cursed Mummy Friend
41457484,Latke
241542047,Golden Staff of Bling Squared
78005009,Blackhole Ray Gun
359178822,Orinthian Winged Jet Pack
157205837,Steamgun
522587921,Zombie STOPing Axe
22787189,Crimson Double Threat
211944997,Donut Delivery Moped
11377306,Silver Ninja Star of the Brilliant Light
250534394,BLOXikin Horde
96669943,Spartan Sword and Shield
280662667,Gigantic Crossbow
37347141,Jumpin' Jack's Trick And Treat Bag
120307951,Noir Periastron Psi
93536785,Zombie Axe
233633874,Worldwide Stunna
332748371,Festive Dueling Piano
21754543,Bamboo Katana
102705402,Super Freeze Cannon
26013203,Freeze Ray
45754061,Microphone
43245080,2011 New Year's Fireworks
42845684,Dusek Car
114020480,Pretty Pretty Princess Sceptor
113299556,Ultraviolet Laser Oculus
173751087,ALS Ice Bucket Challenge
248287898,Club Boates Disco Ball
176087597,ROBLOX U Frisbee
55028088,stampbuild
16200420,Material Tool
1789547756,Keytar Sword
24440014,Springtime Cutlass Of Infinite Virtue
35200756,BuildColorTest
188643628,Killer Whale Launcher
13206887,Spooky Guitar
928914739,Black Iron Katana
2846003729,Green Flashlight
55917409,Knights of the Splintered Skies: Morning Star
127506105,Korblox Mage Staff
125013769,Linked Sword
176087556,Leopard Print Balloon
118281529,Harpoon
26421972,Zombie Staff
321582427,Lightning Horn of the Heavens
12145515,Wooden Sword
236403380,Earth Summoning Horn
243890860,Captain Cyborg Flintlock
147143848,Flaming Mace
287424705,Overseer Crossbow
99119198,Face Melting Guitar
97161295,Gear Cloner
188853857,Arctic Fox Tail
1103012605,Spider Horde
746686384,Winged Magical Staff
257342981,Tiny Pony Stampede
10831489,Fencing Foil
67494312,Annoying Elf: ReeseMcBlox
172298750,Dragonheart Sword & Shield
187688069,Polar Bear Attack Claws
17237675,Captain's Flintlock
14719505,Cavalry Sabre
105189783,Trollamon
1469850646,Director's Clapboard
892003497,Mimic Cooler
335085355,Overseer Smashing Hammer
92628074,Orinthian Blaster 3777
128160832,PE Whistle
336370943,Laser Gun of Tomorrow
226206639,Spring-loaded Jumping Stilts
135949859,Walking with Dinosaurs Speed Egg 
156467855,Korblox Bone Mace
122278149,Ro-torcycle
14864611,Compass
120749452,American Rockets 1776
152233094,The Drop
101191388,Dual Illumina
152233381,Sleepy Song Bird 
174418144,CJJ’s Guide to Making Money   
15973059,Protest Sign: We'd Rather Have User GUIs Later...
170903868,Taco Launcher
99254437,Scython's ROBLOX Tablet
24294400,The Unstoppable
92142799,Phoenix
1241587075,Personal Plane
148791460,Pi Transmorpher
2290921705,Harvest Wizard's Staff
85879465,Torso Cannon 
2103276507,8-Bit Restoration Fairy
96669687,Trusty Blade
27858062,Dance Potion
278009025,Interplanetary Fighter Sword
425121415,School's Out Launcher
99254164,billylones' ROBLOX Tablet
718258183,Attack Racket
94233286,M1 Garand
972187699,Future Crossbow
2907611562,Fanciful Leprechaun Walking Cane
139578061,Smashing Drum
31314966,US Military Top Secret Experimental Jetpack
88143093,Pigs Boson Collider
57902997,Bongos
148791414,Pi RAIG Table
563287969,Deep Space Raygun
16979083,Flashbang
44115926,Magical Umbrella
124126528,Seranok's Golden Chalice of Fame
35683911,Wall Walker
174752553,Civil War Artillery
255800146,Ninja Whip
542184488,8-Bit Duck Friend
1230024287,Instant Snowman
86492467,Stealth Ninja Potion
160189871,Ninja Claws
686806111,Brainy Smurf
445119186, .
58574416,Wild West Sarsaparilla
503957703,Deluxe Slime Ray
300410436,Deluxe Mechatronic Spider
61459706,Staff of Shifting Polarity
317593132,Big Stick
477911027,Rainbow Disco Hyperbike with Sidecar
11719016,Blow Dryer
81847570,Military Axe
18409191,Spikey Stick of Civilized Negotiation
215448210,Mystical Griffin
18017365,Crimson Katana of the Unsetting Sun
41855117,Battle Sleighs!
73089204,CloneTool
54130537,Seashell Snare
1117743696,Anti-Vampire Stake
16435306,Protest: More Gear Nao
95951270,Korblox Bone & Arrow
295461517,Viridian Katana
102705386,Earth's Might Staff
218631022,Laser Throwing Stars
315573586,Halloween Bow and Arrow
10510024,Board With a Nail in It
163350265,Ye Olde Fire Breath Potion
189910707,Snowplow
334177905,Blobby
152187198,Red Rock Star Guitar 
46362414,Ice Potion
174752245,Silver Crossbow
2008153855,RDC First Runner Up 2018 - Silver
14131602,Pirate Hook
136213778,Legendary Ice Club
168143042,Galactic Laser Gun
121925044,Bombo's Bow and Arrow
375829909,01010010 Enforcer Sword 
264289990,Green All Terrain Vehicle
154727487,Evil Green Science Goo
183665514,Axe of Blinding Justice
243791329,Double Sword Punch
48596324,Levitating Staff of the Cosmos
743687369,Green LAZER Hammer
15668963,Geolocator
101078559,Icy Arctic Fowl
89203876,Celestial Staff
1074738432,Gigantic Bat Wings
1208300973,Rey’s Lightsaber
130113146,Hyperlaser Gun
138761013,Sparkle Time Lump of Coal
904534702,Speedy Hiking Boots
105351748,Kittypult
11419882,Red Stratobloxxer
117498793,Poisonous Butterfly
1320966824,Dragon Companion
13206984,Wooden Club
97161222,Bluesteel Alterer of Destiny
462180517,Trophy of Participation 2016
120749494,Bald Eagle 
52625744,Picnic Basket
48596305,Confusoray 672
185422055,Inglaciator -6000
84417104,Helper Cannon
206136532,Giant Dinosaur Feet
158069180,Dual Venomshanks
21416138,Spec Gamma Biograft Energy Sword
92627988,Orinthian Mace
130112971,Trilaser Bow
42847923,Sword of the Winter Winds
261826683,Minions YTO Special
159229806,Rainbow Periastron Omega
33383241,Remote Mine
11453385,Katana
118281490,Seahorse
76170545,Race the Sunset
10727852,Witches Brew
161282711,Patriot's Monster Truck
928807470,Blue Fidget Spinner
68478587,Tempest Blades
1149579825, Winged Guitar
2548992615,Sea Dragon
323192649,Tone's Water Polo Ball
1536052210,Gem Egg Claymore
11452821,Claymore
2445089071,Zombie Hunter Motorcycle
48395736,Knight's Elder Blade
179625551,Haunted Pizza
15176169,Caltrops
140821168,Cloud 9 Snowball Launcher
10831509,Knight's Sword
30392263,Decoy Deploy
56561607,Dracovin's Wand
59805584,Korblox Krossbow
126719120,Giant Ape Arms
1144845319,Neon Star Fighter Blaster
77443491,Sword of Darkness
2846107063,SirMing's Diamond Bling
13207169,Stone Hammer
55194474,Dragonfire Sword
89488524,Ghost Minion
168142869,Death Run 2 Shoes
69567879,Dark Alien Hatchling
149612167,Lucky Laser Gun
189910805,Snow Storm Cloud
54130543,Sword Fish
277955605,Throwing Knife Pen
55917429,Knights of the Splintered Skies: Bow and Arrow 
74904396,Amazing Shrinking Elixir
356213216,Gearworks Sword
2261167878,Overseer Mage Staff
439988813,Attack Ocelot
12504077,Electric Blue
154727251,Super Speedy Purple Potion
2906732820,Community Pizza Launcher 
60357989,Silly Stilts
46846246,Panda Friend
54130559,Poseidon's Quake Trident
127506324,Overseer's Axe
11895536,Bloxilicious Bubble Gum
2535472650,The Great Sword Justice
18482562,Ra'k Guitar
1088051376,Skeleton BattleAxe
2413687523,Dread Elder Warlock's Wand
359179463,Year of the Monkey Lantern
65954788,Redsteel Ranger Ray Gun- A Gamestop Exclusive
321345839,Neon Nate: The Horse Lord
187840979,Penguin Horde  Attack
105289761,Beast Claws
90211299,Tiger Skin
181550181,Axe of the Divine Flame
124472052,Riptide
123234545,Camping Lantern
108875237,Sapphire Rapid Fire Shocker
128162639,Emerald Knights of the Seventh Sanctum Spellbook
36431591,BuildInsert
176087640,ROBLOX U Free Stuff Launcher
73829214,Atmoshocker
25974222,Beach Ball
100472084,Agent 99's Laser Goggles
99797357,Holiday Ornament Staff
15973049,Protest Sign: We Want User GUIs Now!
70476451,Year of the Dragon Lantern
64220952,Ghostfire Throwing Daggers
244082303,Homemade Sword and Shield
1074742019,Mr. Wing
28664212,Soccer Ball
1903663829,Ultimate Summer Soaker
22920072,Rebel Incinitron 6530
27494652,Green Balloon
365642085,Frozen Blue Ice Crossbow
169669671,Stravant's Lightning
94333296,Nightfall Elixir
15470183,Goblet
92627975,Orinthian Falcon
180298135,Morblox the Terrifying's Sword
718245473,TechnoWizard Staff
2226815033,Wand of Flurry
24396804,CocoWHAAA?
1132887630,8-Bit Pumpkin Launcher
2569022418,Twin Space Pistols
156467963,Redcliff Ballista
317592936,Pirate Throwing Axes
22152195,Heartbreak
999865627,Scrooge McDuck’s Sun Chaser Plane
754871615,Dual Wield Ninja Scythes
184760397,Steampunk Bow
25923196,Earth Day 2010 Seeds
60888200,DarkAge Ninjas: SunFire Scroll
2008153361,RDC Winner 2018 - Gold
162857357,Portable Beach
73888479,Spikesplosion
168141496,Bladed Tutu
304720206,Zombie Penguin Attack Horde
517827255,Double-Bladed Scythe
150366320,Spring Crossbow
62350856,Ghostfire Dagger
521925833,Trophy of Participation 2016
31839260,8-Bit Throwing Barrel
94794833,Cloak of the Undying
168140516,Breath of Fire
33867401,The Adventures of Noob Boy: Part 1
63721711,Accursed Vampire Bat Hand
129471121,Trololo Cape of Invisibility
27133214,Binoculray
2804667002,Year of the Boar Lantern
47871635,Sonic Boom Tuba
99199463,Frost Blade 
15470222,Gridiron Guitar
2506347092,Skeleton Foam Finger
74904413,The Luck O' the Irish
10884288,War Rocks
2385189785,Pencil Sword
319656563,Dual Axe Monsters
2014853976,4th of July Fireworks 2018
15731350,Leland the Lolturtle
880506541,Attack Sloth
98411393,R-Orb
142498104,Hockey Stick
25741198,Hot Potato
108875151,Golden Katana of Destiny
18210455,Four-In-A-Row
1665544157,Lillian's Moonglaive
108155504,Hot Wheels Spin Shotz Disc
31314849,Barrel O' Monkeys
125859483,NY Pizza Frisbee
44561400,Shrunken Head
49929724,Knights of Redcliff: Battle Axe
62350846,Chief Guardsman Spear
230516405,Rainbow Basket of Solitary Omega
19704064,Ice Staff
88146486,First Class Fencing Sword
24903441,Egg Magnet
1030943683,Roblox Pom-Poms
