id,name
2569022418,Twin Space Pistols
83704190,Bluster Buster
1241585055,Elf Launcher
255800146,Ninja Whip
356213494,Steampunk Bow and Arrow
38326803,Tribal Spear
15176169,Caltrops
71037076,Arabian Knight Scimitar
88885481,Military Dress Sword
35683911,Wall Walker
121925044,Bombo's Bow and Arrow
168142620,Boxing Glove Launcher
86492467,Stealth Ninja Potion
29939404,Hot Dog 
34398938,Birthday Pinata
21440120,Protest Sign: Save the Zombies
59848509,Korblox Battlefield Trap
59190534,Statue Staff of Stony Justice
11956382,Police Baton
147143821,Orinthian Axe
170902990,Mad Morning Star
14719505,Cavalry Sabre
44561400,Shrunken Head
55917409,Knights of the Splintered Skies: Morning Star
1001649855,Giant Magnet
139578061,Smashing Drum
356212121,Steampunk Attack Birds
563288952,Rocket Boots
1241156683,Swordfish Sword
1149193097,Valentine’s Throwing Stars
277955605,Throwing Knife Pen
32355966,Winsome Wizard Wand
78730532,Body Swap Potion
313547087,Flying Vacuum
2385189785,Pencil Sword
157205818,Metal Cog Shuriken
33867016,Hand Cannon
45094376,Saxophone
2506347092,Skeleton Foam Finger
187688069,Polar Bear Attack Claws
738925737,Horde of Attack Chirps
58574445,ROBLOX Portable Game System (RPGS)
147937415,Mardi Gras Necklace Shooter
44084783,Tomahawk
1191143111,Battle Elk Mount
268533320,Meerkat Horde
22788134,Elven Blade of Glory
243788599,Hedgehog Horde
2620452349,Jingle Bell Launcher
10831509,Knight's Sword
304721834,Zombie Protest Sign
150366274,Dual Gravity Coil
972187699,Future Crossbow
25741198,Hot Potato
116040770,Flashlight
34898883,Positronic Platform Producer
728207067,Bouquet of Pain Throwing Stars
284135286,Robloxian Clone
430065768,Deluxe Dance Ray
42321801,Hot Chocolate
24791472,Chocolate Bunny
21445765,Crowbar
1088051376,Skeleton BattleAxe
128160832,PE Whistle
49491716,Princess Mischief's Wand
264990158,Gold Eagle Sword
109583846,Fairy Axe
88146505,Call Me Cellphone
192456288,Black Tie Affair Gun
188644205,Rapid Fire Snowflakes Shuriken
22788102,Math Homework
44115185,Judge Underwood's Gavel
35293856,Atomizer
160189720,Donut Danger
103338520,ROBLOXIAN Damage Orb
228588531,Staff of Eggstra Large Eggs
189910707,Snowplow
718259118,Speedy Cleats
99119198,Face Melting Guitar
18479966,Chakram
2463675080,Bigfoot Feet Slippers
542755101,8-Bit Blaster
1191128759,Ram Mount
155662087,Anchor Cannon
1320966824,Dragon Companion
190094313,Rocket Powered Skis
172246820,Paint Grenade
1304344132,Ninja Battle Hog Mount
189910805,Snow Storm Cloud
29532138,Bloxxy Radar
45177979,Sledge Hammer
2103276507,8-Bit Restoration Fairy
30392263,Decoy Deploy
47597835,Ninja Blink Potion
398675172,Red Rolling Hoverboard
569678090,Present Launcher
10758456,Bluesteel Claw
88885506,Military Spy Satellite
31839260,8-Bit Throwing Barrel
110789105,RAIG Table
78005082,Sci-Fi MedVac 4300
15470359,Elegant Blade
1117743696,Anti-Vampire Stake
172248941,Penguin Power Pet
163353363,Breakfast Gun
186868758,Snowy Gravity Coil
1469849512,Red Carpet Hoverboard
51347716,Noble RedCliff Eagle
27245855,Green Gremlins Paintball Gun
1241585476,Speedy Snow Boots
56561593,Potion of the Fiery Fists
621090617,Robot Rock Guitar
478707595,All-Seeing Golem's Hammer
226206639,Spring-loaded Jumping Stilts
188853857,Arctic Fox Tail
106064315,Noxious Chocolate
57229313,Bug Juice
11373617,Staff of the Woodlands
30847733,Vine Staff
28672001,Goala Cola
21754543,Bamboo Katana
18482570,Scepter of Pharoahs
88143166,Vaulting Pole
173781053,Bacon Launcher
46132907,Checkerboard Sword
124126871,Newtrat's Tuskinator
257810065,Attack Doge
30847746,Trident
109583822,Leprechaun Harp
119101539,Regeneration Coil
987032734,Super Spy Drone
147937284,Disco Ball
1402452608,Tiny Elephant
45754061,Microphone
1829110586,Ferocious Mr. Fox
88146486,First Class Fencing Sword
123234545,Camping Lantern
2620451289,Deluxe Luxury Magic Sled
483899693,Viridian Hoverboard
163350265,Ye Olde Fire Breath Potion
383609201,Champion Egg Beater Sword
10910681,Pirate Cutlass
46846115,Ninja Jump Potion
27171403,Battle Axe
16924676,Tic Tac Toe Board
420161128,Pogo Stick
928805891,Golden Rolling Hoverboard 
330296114,Christmas Tree Launcher
12775410,Double Bladed Hand Axe
190880295,2015 Fireworks
15179006,Helen The Hiphipapotamus
19703476,Yellow Snowball
12890798,Teddy Trap
13206984,Wooden Club
3459922232,8-Bit Wizarding Staff
13477890,Pirate Juice
118281609,Squid Ink Bomb
46362414,Ice Potion
114687223,Cinco de Mayo Piñata 
28664212,Soccer Ball
99797403,Make It Rain
264989911,Independence Day Fireworks 2015
40493590,Cherry Pie
78367424,Tiger Friend
31839411,Fire Extinguisher
928807470,Blue Fidget Spinner
99797327,Hanukkah Menorah
34398653,ROBLOX Grab Bag
57902859,Ice Cream
22152234,Clawknife
45201977,First Aid Kit
21351465,Maraca
72644603,High Five
445150567,Lincoln's Golden Rail Splitter
15470183,Goblet
226206253,Flower Feet
228588651,Eggstermination Slingshot
19111883,Wooden Dreidel
489196923,Xanwood Katana
2605965785,Ice Blue Rolling Hoverboard
162857391,Endless Summer Fireworks
10884288,War Rocks
14131602,Pirate Hook
31314931,Epicsauce
13207169,Stone Hammer
44116233,Megaphone
29100449,Banana Peel
38327125,Wizard Orb
107458461,Noobcaik
18479357,Boomerang
125013799,Battle Slingshot
498752334,Paper Ninja Stars
164207842,Pool Noodle
88885268,Discus 2012
25158998,ROBLOX Frisbee
2350119937,Blue Rolling Hoverboard
32353654,Moonwalk Dance Potion
738924664,Carrot Slingshot
33382537,Slingshot
27858062,Dance Potion
101078350,Holiday Ham
22788972,Smore
35684857,Fortune Cookie
19111894,Wood Cabin Snowglobe
22596452,Pepperoni Pizza
18474459,Paint Bucket
1258015943,2018 Noisemaker
14864611,Compass
99119261,Winter Snow Sled
58574416,Wild West Sarsaparilla
39258329,ROBAR eXtreme Chocolate Crunch
31314966,US Military Top Secret Experimental Jetpack
101106464,Battle Bottle
445151478,4th of July 2016 Fireworks
11885154,Rolling Pin
112591865,Deluxe Beach Ball
65546284,Shuriken of the Clan of the Crescent Moon
33683368,Bugle
29100543,Water Balloon
25162389,Classic Bucket
25974222,Beach Ball
15668963,Geolocator
21392417,Tambourine
41457719,Chocolate Gelt
20642023,Quick Potion
2620441860,2019 Spinning Noisemaker
236443047,Regular Carpet
402305186,Nonmagic Carpet
176219131,ROBLOX U Foam Finger
29345958,Vuvuzela
21439965,Foam Finger
91445669,September Promo Placeholder
25923196,Earth Day 2010 Seeds
62803165,Trick or Treat Bag 2011
163355764,Rotten Rocky's Guitar
880448457,Beast Scythe
460099901,Anti-Gravity Acorn
987005222,Nerf Zombie Strike Dreadbolt
278009025,Interplanetary Fighter Sword
139586244,Cloud 9 Snowboard
1208300973,Rey’s Lightsaber
11419882,Red Stratobloxxer
99254437,Scython's ROBLOX Tablet
48596324,Levitating Staff of the Cosmos
1645056094,Bad Seed
105189783,Trollamon
94794774,"Crescendo, The Soul Stealer"
405996670,Deep Sea Explorer Octopus
89488524,Ghost Minion
16433862,Bat Sword
64447616,Poisoned Apple
174418144,CJJ’s Guide to Making Money   
19395497,Fruitcake
42200159,Sno-Fuse Bomb
398122908,Robloxian Battle Shield
55027987,BuildConfiguration
179625551,Haunted Pizza
82711866,Alien on a Rampage Book
1144845319,Neon Star Fighter Blaster
2830533679,Neon Tiger Mount
99174250,Magic Snowman
435116927,Katana of the Golden Snake
78005009,Blackhole Ray Gun
37347141,Jumpin' Jack's Trick And Treat Bag
302063713,Dark Skeleton Scythe
536288166,Silver Monkey
999865627,Scrooge McDuck’s Sun Chaser Plane
135949859,Walking with Dinosaurs Speed Egg 
13206887,Spooky Guitar
718245473,TechnoWizard Staff
834681176,Red LAZER Sword
28492363,RobloTim's Chavez Burrito
57229337,Instamatic Tent
88143074,Poison Picnic
94794833,Cloak of the Undying
64372667,Skull Gladius - a CVS exclusive item
743692189,Skybound Gunblade
257838919,Heather’s Boots
152823669,Common Egg Compass 2014
73089214,BuildRotate
61916108,Orb Crystal Launcher
101854660,2013 Firework
334177905,Blobby
67998086,Rising Sun Katana
110704033,Badblox Hatchling - Hatched Egg of Duty
2008153361,RDC Winner 2018 - Gold
106701702,Wizards of the Astral Isles: Limb Stretching Spell
183826384,Sword of the Lands
37816777,Ghostwalker
1929592959,Treacherous Throwing Knives
101079008,Fancy Skateboard
65469882,Fist of Schoolage - Level Up Exclusive
431045523,Captain Party Pirate's Attack Parrot
315565799,Electrowarrior Boomerang
492854717,Slime Potion
243777016,Flaming Staff of the Nefarious Red Wizard
321582427,Lightning Horn of the Heavens
218634097,Hover Roped
638034686,Snowball Gloves
37347098,Witch Wand
99199463,Frost Blade 
11895536,Bloxilicious Bubble Gum
40493658,Blueberry Pie
21001552,Insert Tool
327365543,Rocket Sled
81154592,Firebrand
302030998,Vampire Hunter's Crossbow
230729032,Opened Chosen Basket of the Overseer
83021236,Starfish Shuriken
2008153855,RDC First Runner Up 2018 - Silver
183704866,Spook Launcher
184757948,Misfortune's Guardian Blade
629893424,Bombastic Sword
343587237,Personal Fighter Jets
154727487,Evil Green Science Goo
55028088,stampbuild
16200204,Part Dragger
143517948,Mr. Peabody & Sherman's WABAC Machine
1230839551,Ferdinand
402304782,Crimsonwrath: The Red Wrath
120749494,Bald Eagle 
1748600996,The Unicorn Mace
168142869,Death Run 2 Shoes
80576952,Time Bomb
2190019650,Spy All Terrain Vehicle
261826683,Minions YTO Special
99797381,Sword of Fiery Justice
27312415,Red Foam Finger
304720496,Zombie Crossbow
65969749,Deluxe Pumpkin Pie
1886281601,Incredibles 2 Badge
329021959,Theodore
295461517,Viridian Katana
33867401,The Adventures of Noob Boy: Part 1
4771622762,Eggveloper Cannon 9002
32858586,Frostbrand
66896638,Roblox Snowglobe 2011
335086410,Dual Spec Gamma Biograft Energy Sword 
236401511,Flock of Attack Seagulls
85754656,Tyrannosaurus
215448210,Mystical Griffin
51302649,Knights of the Splintered Sky: Sword and Shield
76596269,Long-Range Proton Crossbow
108158439,Amerisword
1076255449,Hulk Hands
48159731,Spring Sword of Growth
15973059,Protest Sign: We'd Rather Have User GUIs Later...
63253706,Fiery Bone Trap
2045764727,Robo Blaster
79446473,Rail Runner 5000
42845896,Frost Potion
96493688,Autumn Shuriken - A Target Exclusive
2316760298,Staff of Healing
104642700,Gear suppressor 777 
12504077,Electric Blue
101191388,Dual Illumina
1466353882,"Lex, the Elf Warrior's Sword"
181196009,Scary Gremlin
280661926,Mystical Staff of Cyan Lightning Magic
2845969550,Badimo Arm Cannon
140821168,Cloud 9 Snowball Launcher
2436000243,Newt’s Magical Case
160189871,Ninja Claws
193772607,Korblox Hunter's Bow
103234296,Redrune Raider
50938746,Fermion Blade
401277404,Trophy of Participation 2016
542184488,8-Bit Duck Friend
130925426,Super Tone Cape
152173291,Opened Violet  Basket of Equal Cosmic Time
81847365,Potato Cannon
535104095,Neon Ninja's Katana
639343572,Plunger Bow and Arrow
88870392,Landmine
89203876,Celestial Staff
93722515,Halloween Transmuter
89487903,Monster Axe
313547345,Halloween Throwing Stars
936703828,Lance’s Energy Blaster
2010630652,Virtual Book - Bad Guys
1230024287,Instant Snowman
116040807,ROBLOX World Tour Lightning Guitar
101078524,The Overseer's Bow
98411325,Spec Omega Biograft Energy Sword
65979823,Magical Turkey Wand
53623248,Builderman's Hammer of Shimmering Light
261826406,Cro-Minion Club
153939226,Wild Bunny Horde Attack
95484098,Werewolf Claws
190111117,Shards in the Code: Season One - Episode 1
16200508,Surface Tool
2548992615,Sea Dragon
96501454,Lightning Bolt Sword- A Gamestop Exclusive
66416602,??
21802000,Sword of Nefertiti
16200420,Material Tool
189756588,Christmas Tree Sword
18482562,Ra'k Guitar
521925833,Trophy of Participation 2016
1789547756,Keytar Sword
319656563,Dual Axe Monsters
537435862,Pua 
116693764,Historic 'Timmy' Gun
84012460,Fluffy Unicorn
183665171,Neon Throwing Stars
64735604,Zombie Slayer
230516405,Rainbow Basket of Solitary Omega
78665196,Katana of the Ninth Moon
36017373,BuildCloneTest
23306097,Ocean Samurai
184757813,Divine Guardian's Sword
208659586,Brilliant Throwing Knives
1760406591,Glorious Sword
342869414,BLOXY 2015
93136674,Uppercut Sword
1469987740,The 5th Annual Bloxy Award
14492601,4-String Roblocaster Premiere Guitar
189910262,Robloxsai Bike
96095042,Sorcus' Chair
77443491,Sword of Darkness
157205782,Steam Engine
27854500,Dance Potion
152971952,Opened Retro Egg Basket of I Has
24294400,The Unstoppable
2221406451,Momo Companion
158069071,Rainbow Katana
47871597,Attrition Blade
69964719,Trololololo Wand
92142841,Artemis Bow
12562495,R-80
233633874,Worldwide Stunna
29532089,Keith's Vengeance Launcher
66426498,Kami Potion
1215515248,Frozen Throwing Knives
83704154,Colossal Blade
2620524562,Nightmare Guitar
26017478,Blue Bloxxers Paintball Gun
136213778,Legendary Ice Club
73089190,BuildDelete
73089204,CloneTool
152824068,Rare Egg Compass 2014
119917556,Chalk Sword
2291005315,Rogue Bottington Steampunk Zapper
149612167,Lucky Laser Gun
74385438,Gravitron 3000
65969758,Native Bow and Arrow
1084980039,Hognob
361950795,Golden Roped
18017365,Crimson Katana of the Unsetting Sun
1258015236,2018 Fireworks
365674685,Sword of the Epicblueness
1178843200,Jumanji Rhino
2413687523,Dread Elder Warlock's Wand
67755192,Santa's Sleigh
1665544157,Lillian's Moonglaive
19703034,Bag O Christmas Tree Seeds
33732371,"Gork, Your Caveman Shoulder Friend"
108155504,Hot Wheels Spin Shotz Disc
346685995,Alpaca Mount
306163602,Overseer Spider Mount
93136666,Sword of the Seven Winters
456221232,Party Blaster Paint Gun
1016512413,Tiger Warrior Club
507797529,8-Bit Skateboard 
16435306,Protest: More Gear Nao
1360078533,Red Hover Roped
2646379006,Yeti Hunter Spear
686806111,Brainy Smurf
94119269,Molecular Atomizer
94333296,Nightfall Elixir
221181437,Red Sparkle Time Claymore
215392741,Merely's Green Sparkle Time Hoverboard
69499437,Azure Periastron Alpha
243890860,Captain Cyborg Flintlock
2535472650,The Great Sword Justice
35200756,BuildColorTest
36334760,BuildGroupDragger
10730984,Black Iron Mace of Pwnage
123134886,BLOXY 2013
79736586,Ruyi Jingu Bang - A Walmart Exclusive
1363020083,Black Panther - Claws
218631022,Laser Throwing Stars
2290921705,Harvest Wizard's Staff
76170471,Hedgehog Friend
1380774367,Steampunk Hoverboard
99254164,billylones' ROBLOX Tablet
306971659,Skeleton Slashers
142498104,Hockey Stick
160199141,ROBLOX Blimp
126719093,Not-so-friendly Ghost
18426536,Apple Pie
1609498185,Red Laser Scythe
250534394,BLOXikin Horde
790968060,Wheel of the Black Pearl
18446258,Native Bear
69210321,Hades Staff of Darkness - A Gamestop Exclusive
173751087,ALS Ice Bucket Challenge
49491781,Staff of Celestial Light
136170437,Unfriendly Turkey Friend
233520425,iLift Two
1213389922,Magical Reindeer Throwing Wreath
97932897,d4rk886's ROBLOX Tablet
63721711,Accursed Vampire Bat Hand
87361806,Meteor Staff
292969139,From the Vault: Alpaca Plushie
2226815033,Wand of Flurry
261762082,Hiccup the Dragon Rider
375829909,01010010 Enforcer Sword 
96092647,Korblox Skeleton Wraith
36431591,BuildInsert
1180417820,Neon Laser Launcher
75906930,Lobster
128160929,Book Worm
97161222,Bluesteel Alterer of Destiny
24903441,Egg Magnet
24659699,Magic Dragon
154727343,Lightning Wand
98219158,Luckymaxer's ROBLOX Tablet
143606297,Team ROBLOX Bobsled
1492225511,Throwing Bolts
106064469,Year of the Snake Lantern
15973049,Protest Sign: We Want User GUIs Now!
53623322,Sorcus' Sword of Judgement
233520157,Grey Bunny Accoutrement
118281490,Seahorse
2803762878,Aztec Warrior Macuahuitl
116693715,Memorial Day Fireworks
2274759555,Dollar Sign Skateboard
248285248,Homemade Motorcycle
2846003729,Green Flashlight
65954788,Redsteel Ranger Ray Gun- A Gamestop Exclusive
26945832,Ruler
610133129,Fire Breathing Friend
16201421,Reset Tool
178076749,EKoSS Sword and Shield
99254358,Are200's ROBLOX Tablet
24015579,Pot Of Gold
3130875522,Godzilla Companion
22920072,Rebel Incinitron 6530
424700938,BFG Gobblefunk Dictionary
152660258,Opened Hazardous Basket of Major Oversight
108153884,Lucky Clover Hammer
2907611562,Fanciful Leprechaun Walking Cane
2845988123,Pirate Mop
42845609,BB Gun
2136411578,26th Century Weapon
91360052,Suit Up Gun
125013769,Linked Sword
2906732820,Community Pizza Launcher 
1708354246,Pinata Mount
454733927,MonStar
27848921,Dance Potion
150366320,Spring Crossbow
100472084,Agent 99's Laser Goggles
156467963,Redcliff Ballista
23532796,Lava XD
743691009,Blue LAZER Sword
67747912,Heat Seeking Missile Launcher
124128001,stickmasterluke's Stick of Power
106701619,Wizards of the Astral Isles: Frog Transformer
264289990,Green All Terrain Vehicle
60888225,DarkAge Ninjas: Ninja Kitteh
86494914,Dual Katanas of the DarkAge Clan
375832969,Hiro the Hero Dual Swords
498752764,Flying Carpet of Books
49929746,Knights of Redcliff: Morning Star
445120580,.
51346336,Ninja Sai
61459592,Ne'Kotikoz Incarnate
846792499,Blue Laser Scythe
113299590,Orbital Piano Strike
1103012605,Spider Horde
19111869,Hanukiah
95951291,Skeleton King's Sword
146047220,Quill of the President
56561570,Confusion's Cauldron
130113146,Hyperlaser Gun
16986649,Granny's Crossbow
190094270,Ridable Raptor
120749452,American Rockets 1776
230758501,Opened Korblox Basket of the Frozen Dark
21439991,A Very Special Monster
55194474,Dragonfire Sword
129471170,Vanishing Ninja Star
148791460,Pi Transmorpher
62350846,Chief Guardsman Spear
183355732,Deluxe Vine Staff
95951270,Korblox Bone & Arrow
191261808,Dark Pegasus
80576913,Electric Lightning Trap
635636907,Galactic Soldier's Raygun
73089229,RecentParts
31532496,Whoopee Cushion
537436448,Moana’s Paddle
2008155070,RDC Participation Award 2018
252564167,Gamer’s Guide Controller
176087597,ROBLOX U Frisbee
17237675,Captain's Flintlock
15470222,Gridiron Guitar
462180517,Trophy of Participation 2016
181550181,Axe of the Divine Flame
241542047,Golden Staff of Bling Squared
159229806,Rainbow Periastron Omega
68539623,Korblox Sword and Shield
43245080,2011 New Year's Fireworks
2936947382,Gear of Mystery
1030943683,Roblox Pom-Poms
69209924,R80 Launcher - A Walmart Exclusive!
936704694,Hunk’s Energy Cannon
336371164,Retro Shrink Ray
68848741,Spectral Sword of Illusions
106701659,Wizards of the Astral Isles: Pegasus
124126528,Seranok's Golden Chalice of Fame
59848474,Korblox Deathspeaker's Spell Book
24903474,Egg Compass
357837444,Initiate of Glorious Flight Magic Staff
335085355,Overseer Smashing Hammer
845518976,Scuba Gear Starfish
180298135,Morblox the Terrifying's Sword
674103772,Experimental Jetpack 
420160506,Deadly Laser Vision Polar Bear Mount
250533235,Velociroblox
143606407,Team ROBLOX Skis
69567827,Zephanon Phaser and Shield
73232803,Dragon Slayers Sword and Shield
164174394,Protest Sign: Save the Fireworks
91294485,Hungry Lion Friend
127506324,Overseer's Axe
158069180,Dual Venomshanks
101110605,Gravity Disruptor
439307591,Fruity Pebbles Power Up
34399428,Confetti Cannon
1074742019,Mr. Wing
563287969,Deep Space Raygun
60678464,Metal Guitar of Awesomeness
144510568,Skull Cutlass
419240423,Dory Hieroglyph 
19703041,Christmas Tree Lights
130112971,Trilaser Bow
425120575,One Man Band
2544539559,Inugami: Ninja Warrior
51757158,Korblox: Tripmine
12187431,Sand Tempest Scimitar
94233286,M1 Garand
63253701,Skelefriend
1380788230,Steampunk Slasher
936703279,Blade of Marmora
58880579,RotateTool
24713330,Cerulean Vengeance
220288991,Fake Egg Spawner
579868200,Dog Man Unleashed Virtual Book
999864256,Scrooge McDuck’s Giant Ruby 
81330766,Time Watch
1183007014,BB-8
2605966484,Breath of Ice
21416138,Spec Gamma Biograft Energy Sword
280662667,Gigantic Crossbow
98341183,mygame43's ROBLOX Tablet
287424278,Orinthian Electroslasher
445119186, .
445136641,.
73089239,ConfigTool
515688568,Pumpkin Launcher
179369752,Halloween Skateboard
904534702,Speedy Hiking Boots
93725362,Sword Of The Behemoth - a Walmart Exclusive
